"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
0.97,3.6563873291,-3.66611480713,4.9919128418
0.98,3.62606048584,-3.63864898682,4.98886108398
0.99,3.58943939209,-3.60221862793,4.9919128418
1,3.55587005615,-3.56864929199,4.98580932617
1.01,3.51943969727,-3.53507995605,4.9919128418
1.02,3.48892211914,-3.49540710449,4.98580932617
1.03,3.44924926758,-3.45878601074,4.98580932617
1.04,3.4158706665,-3.43151092529,4.9919128418
1.05,3.37924957275,-3.40099334717,4.9919128418
1.06,3.35483551025,-3.36742401123,4.9919128418
1.07,3.31840515137,-3.32469940186,4.99496459961
1.08,3.29093933105,-3.29723358154,4.99496459961
1.09,3.2543182373,-3.26995849609,4.9919128418
1.1,3.22399139404,-3.24859619141,4.9919128418
1.11,3.19347381592,-3.21502685547,4.99496459961
1.12,3.16295623779,-3.17840576172,4.99496459961
1.13,3.13873291016,-3.14788818359,4.9919128418
1.14,3.10821533203,-3.12366485596,4.99496459961
1.15,3.08074951172,-3.08704376221,4.99496459961
1.16,3.04737091064,-3.05347442627,4.9919128418
1.17,3.01990509033,-3.02906036377,4.9919128418
1.18,2.99243927002,-2.99549102783,4.97970581055
1.19,2.96497344971,-2.96802520752,4.99496459961
1.2,2.93159484863,-2.9468536377,4.9919128418
1.21,2.90107727051,-2.91328430176,4.99496459961
1.22,2.8736114502,-2.88581848145,4.9919128418
1.23,2.84633636475,-2.86140441895,4.99496459961
1.24,2.82497406006,-2.83088684082,4.9919128418
1.25,2.79750823975,-2.80647277832,4.99496459961
1.26,2.77004241943,-2.78224945068,4.99496459961
1.27,2.74276733398,-2.75173187256,4.99496459961
1.28,2.71530151367,-2.73342132568,4.99496459961
1.29,2.69393920898,-2.70290374756,4.9919128418
1.3,2.66952514648,-2.67543792725,4.9919128418
1.31,2.63919830322,-2.65102386475,4.9919128418
1.32,2.61783599854,-2.63290405273,4.9919128418
1.33,2.59342193604,-2.61154174805,4.98580932617
1.34,2.56900787354,-2.5749206543,4.9919128418
1.35,2.54783630371,-2.55661010742,4.9919128418
1.36,2.5203704834,-2.52304077148,4.9919128418
1.37,2.4959564209,-2.50778198242,4.98886108398
1.38,2.47459411621,-2.49252319336,4.9919128418
1.39,2.45037078857,-2.45914459229,4.9919128418
1.4,2.42900848389,-2.44998931885,4.9919128418
1.41,2.40154266357,-2.41641998291,4.9919128418
1.42,2.37712860107,-2.3889541626,4.9919128418
1.43,2.35595703125,-2.36759185791,4.9919128418
1.44,2.33154296875,-2.33707427979,4.99496459961
1.45,2.31018066406,-2.31876373291,4.98886108398
1.46,2.294921875,-2.29148864746,4.98886108398
1.47,2.26154327393,-2.2762298584,4.99496459961
1.48,2.24323272705,-2.26097106934,4.9919128418
1.49,2.22187042236,-2.23655700684,4.98886108398
1.5,2.20050811768,-2.21214294434,4.98580932617
1.51,2.17914581299,-2.19688415527,4.9919128418
1.52,2.16102600098,-2.18162536621,4.9919128418
1.53,2.1427154541,-2.16026306152,4.9919128418
1.54,2.12135314941,-2.14805603027,4.9919128418
1.55,2.09999084473,-2.10857391357,4.9919128418
1.56,2.08168029785,-2.08721160889,4.98886108398
1.57,2.05745697021,-2.07500457764,4.99496459961
1.58,2.03914642334,-2.05364227295,4.99496459961
1.59,2.02083587646,-2.03533172607,4.9919128418
1.6,2.00252532959,-2.00786590576,4.98886108398
1.61,1.98135375977,-2.00176239014,4.9919128418
1.62,1.9660949707,-1.97448730469,4.99496459961
1.63,1.94778442383,-1.94702148438,4.98580932617
1.64,1.92947387695,-1.93176269531,4.98886108398
1.65,1.91116333008,-1.91955566406,4.98886108398
1.66,1.8928527832,-1.90124511719,4.98580932617
1.67,1.87168121338,-1.88903808594,4.9919128418
1.68,1.85642242432,-1.87377929688,4.9919128418
1.69,1.83200836182,-1.84936523438,4.9919128418
1.7,1.81674957275,-1.82495117188,4.9919128418
1.71,1.80149078369,-1.81579589844,4.98580932617
1.72,1.78031921387,-1.79767608643,4.99496459961
1.73,1.7650604248,-1.77631378174,4.9919128418
1.74,1.74980163574,-1.75800323486,4.9919128418
1.75,1.73149108887,-1.74579620361,4.98886108398
1.76,1.72233581543,-1.73664093018,4.98580932617
1.77,1.70707702637,-1.72443389893,4.9919128418
1.78,1.68895721436,-1.70307159424,4.9919128418
1.79,1.67369842529,-1.67865753174,4.9919128418
1.8,1.65538787842,-1.66645050049,4.99496459961
1.81,1.64012908936,-1.64833068848,4.98580932617
1.82,1.62792205811,-1.63307189941,4.98886108398
1.83,1.60961151123,-1.62696838379,4.98580932617
1.84,1.59740447998,-1.61476135254,4.9919128418
1.85,1.58233642578,-1.59645080566,4.9919128418
1.86,1.57012939453,-1.57508850098,4.99496459961
1.87,1.55181884766,-1.55982971191,4.99496459961
1.88,1.53045654297,-1.54457092285,4.99496459961
1.89,1.52130126953,-1.52931213379,4.9919128418
1.9,1.50909423828,-1.52015686035,4.9919128418
1.91,1.49097442627,-1.49879455566,4.9919128418
1.92,1.47876739502,-1.49269104004,4.9919128418
1.93,1.45740509033,-1.48372650146,4.9919128418
1.94,1.44824981689,-1.46236419678,4.9919128418
1.95,1.42688751221,-1.45015716553,4.99496459961
1.96,1.41468048096,-1.43184661865,4.99496459961
1.97,1.40247344971,-1.41658782959,4.9919128418
1.98,1.39656066895,-1.40743255615,4.99496459961
1.99,1.38130187988,-1.38912200928,4.98886108398
2,1.37214660645,-1.38301849365,4.98580932617
2.01,1.35383605957,-1.36775970459,4.98886108398
2.02,1.34468078613,-1.35860443115,4.98275756836
2.03,1.3355255127,-1.34944915771,4.9919128418
2.04,1.31721496582,-1.32808685303,4.9919128418
2.05,1.30805969238,-1.32503509521,4.99496459961
2.06,1.29299163818,-1.3069152832,4.99496459961
2.07,1.28383636475,-1.29165649414,4.9919128418
2.08,1.26857757568,-1.2825012207,4.99496459961
2.09,1.25637054443,-1.26724243164,4.98886108398
2.1,1.25026702881,-1.26419067383,4.98580932617
2.11,1.23805999756,-1.24588012695,4.98580932617
2.12,1.22890472412,-1.23672485352,4.98580932617
2.13,1.21669769287,-1.22451782227,4.98580932617
2.14,1.20449066162,-1.21536254883,4.98275756836
2.15,1.19552612305,-1.20620727539,4.98886108398
2.16,1.1833190918,-1.18789672852,4.9919128418
2.17,1.17416381836,-1.18789672852,4.9919128418
2.18,1.15585327148,-1.16653442383,4.99496459961
2.19,1.15585327148,-1.15146636963,4.98580932617
2.2,1.13754272461,-1.15146636963,4.99496459961
2.21,1.13143920898,-1.13010406494,4.9919128418
2.22,1.11923217773,-1.12400054932,4.9919128418
2.23,1.1100769043,-1.10874176025,4.99496459961
2.24,1.0950088501,-1.096534729,4.99496459961
2.25,1.08280181885,-1.09043121338,4.99496459961
2.26,1.07364654541,-1.08127593994,4.98886108398
2.27,1.06143951416,-1.07517242432,4.99496459961
2.28,1.05228424072,-1.05991363525,4.9919128418
2.29,1.0461807251,-1.05381011963,4.99496459961
2.3,1.02481842041,-1.04160308838,4.99496459961
2.31,1.02481842041,-1.02939605713,4.99496459961
2.32,1.01261138916,-1.02939605713,4.98886108398
2.33,1.0066986084,-1.01413726807,4.98580932617
2.34,0.997543334961,-1.00193023682,4.98580932617
2.35,0.985336303711,-1.00193023682,4.99496459961
2.36,0.976181030273,-0.983810424805,4.99496459961
2.37,0.967025756836,-0.97770690918,4.99496459961
2.38,0.951766967773,-0.971603393555,4.99496459961
2.39,0.951766967773,-0.956344604492,4.99496459961
2.4,0.942611694336,-0.95329284668,4.9919128418
2.41,0.933456420898,-0.938034057617,4.99496459961
2.42,0.924301147461,-0.938034057617,4.98886108398
2.43,0.918197631836,-0.922775268555,4.98275756836
2.44,0.909233093262,-0.913619995117,4.98275756836
2.45,0.900077819824,-0.910568237305,4.9919128418
2.46,0.890922546387,-0.898361206055,4.9919128418
2.47,0.875663757324,-0.895309448242,4.99496459961
2.48,0.872611999512,-0.886154174805,4.99496459961
2.49,0.872611999512,-0.873947143555,4.98580932617
2.5,0.863456726074,-0.873947143555,4.9919128418
2.51,0.854301452637,-0.861740112305,4.9919128418
2.52,0.845146179199,-0.849533081055,4.98580932617
2.53,0.839042663574,-0.849533081055,4.9919128418
2.54,0.829887390137,-0.840377807617,4.9919128418
2.55,0.817680358887,-0.840377807617,4.9919128418
2.56,0.811767578125,-0.819206237793,4.9919128418
2.57,0.802612304688,-0.81615447998,4.9919128418
2.58,0.790405273438,-0.810050964355,4.99496459961
2.59,0.79345703125,-0.800895690918,4.99496459961
2.6,0.78125,-0.800895690918,4.9919128418
2.61,0.778198242188,-0.79174041748,4.9919128418
2.62,0.765991210938,-0.794792175293,4.9919128418
2.63,0.765991210938,-0.773429870605,4.9919128418
2.64,0.762939453125,-0.764274597168,4.9919128418
2.65,0.750732421875,-0.749015808105,4.98580932617
2.66,0.741577148438,-0.74291229248,4.99496459961
2.67,0.735473632812,-0.733757019043,4.98275756836
2.68,0.729370117188,-0.733757019043,4.99496459961
2.69,0.705146789551,-0.721549987793,4.9919128418
2.7,0.708198547363,-0.715446472168,4.99496459961
2.71,0.702095031738,-0.709342956543,4.9919128418
2.72,0.695991516113,-0.703239440918,4.99496459961
2.73,0.695991516113,-0.69408416748,4.9919128418
2.74,0.689888000488,-0.69408416748,4.9919128418
2.75,0.680732727051,-0.684928894043,4.9919128418
2.76,0.677680969238,-0.684928894043,4.9919128418
2.77,0.668525695801,-0.687980651855,4.9919128418
2.78,0.662422180176,-0.675773620605,4.9919128418
2.79,0.656318664551,-0.66967010498,4.9919128418
2.8,0.650215148926,-0.654602050781,4.98886108398
2.81,0.638008117676,-0.651550292969,4.9919128418
2.82,0.638008117676,-0.639343261719,4.9919128418
2.83,0.628852844238,-0.639343261719,4.99496459961
2.84,0.613784790039,-0.630187988281,4.9919128418
2.85,0.619697570801,-0.630187988281,4.9919128418
2.86,0.607681274414,-0.617980957031,4.99496459961
2.87,0.610733032227,-0.617980957031,4.99496459961
2.88,0.598526000977,-0.611877441406,4.9919128418
2.89,0.598526000977,-0.608825683594,4.9919128418
2.9,0.592422485352,-0.599670410156,4.9919128418
2.91,0.586318969727,-0.596618652344,4.9919128418
2.92,0.580215454102,-0.593566894531,4.9919128418
2.93,0.577163696289,-0.584411621094,4.9919128418
2.94,0.571060180664,-0.575256347656,4.9919128418
2.95,0.568008422852,-0.587463378906,4.9919128418
2.96,0.561904907227,-0.569152832031,4.9919128418
2.97,0.558853149414,-0.566101074219,4.9919128418
2.98,0.546646118164,-0.563049316406,4.9919128418
2.99,0.549697875977,-0.556945800781,4.9919128418
3,0.537490844727,-0.553894042969,4.9919128418
3.01,0.537490844727,-0.550842285156,4.9919128418
3.02,0.534439086914,-0.541687011719,4.98580932617
3.03,0.525283813477,-0.526428222656,4.9919128418
3.04,0.522232055664,-0.529479980469,4.9919128418
3.05,0.519371032715,-0.520324707031,4.98580932617
3.06,0.51326751709,-0.520324707031,4.98886108398
3.07,0.507164001465,-0.508117675781,4.98275756836
3.08,0.504112243652,-0.508117675781,4.9919128418
3.09,0.498008728027,-0.499153137207,4.9919128418
3.1,0.494956970215,-0.496101379395,4.9919128418
3.11,0.48885345459,-0.493049621582,4.9919128418
3.12,0.485801696777,-0.486946105957,4.99496459961
3.13,0.479698181152,-0.486946105957,4.99496459961
3.14,0.47664642334,-0.480842590332,4.98886108398
3.15,0.461387634277,-0.47779083252,4.99496459961
3.16,0.46443939209,-0.471687316895,4.9919128418
3.17,0.449180603027,-0.471687316895,4.99496459961
3.18,0.455284118652,-0.462532043457,4.9919128418
3.19,0.449180603027,-0.462532043457,4.9919128418
3.2,0.449180603027,-0.456428527832,4.99496459961
3.21,0.44002532959,-0.45337677002,4.9919128418
3.22,0.44002532959,-0.45337677002,4.99496459961
3.23,0.44002532959,-0.447273254395,4.9919128418
3.24,0.436973571777,-0.447273254395,4.99496459961
3.25,0.436973571777,-0.438117980957,4.9919128418
3.26,0.42781829834,-0.435066223145,4.9919128418
3.27,0.42781829834,-0.435066223145,4.9919128418
3.28,0.415802001953,-0.42896270752,4.9919128418
3.29,0.421905517578,-0.435066223145,4.9919128418
3.3,0.406646728516,-0.419807434082,4.9919128418
3.31,0.412750244141,-0.432014465332,4.9919128418
3.32,0.403594970703,-0.419807434082,4.9919128418
3.33,0.403594970703,-0.419807434082,4.9919128418
3.34,0.397491455078,-0.413703918457,4.9919128418
3.35,0.397491455078,-0.410652160645,4.9919128418
3.36,0.388336181641,-0.398445129395,4.9919128418
3.37,0.388336181641,-0.395393371582,4.9919128418
3.38,0.385284423828,-0.386238098145,4.98886108398
3.39,0.385284423828,-0.386238098145,4.9919128418
3.4,0.379180908203,-0.386238098145,4.98580932617
3.41,0.376129150391,-0.377082824707,4.9919128418
3.42,0.370025634766,-0.377082824707,4.98580932617
3.43,0.370025634766,-0.36792755127,4.9919128418
3.44,0.366973876953,-0.370979309082,4.98580932617
3.45,0.363922119141,-0.358772277832,4.9919128418
3.46,0.357818603516,-0.364875793457,4.98580932617
3.47,0.354766845703,-0.349617004395,4.9919128418
3.48,0.351715087891,-0.352668762207,4.98886108398
3.49,0.351715087891,-0.346565246582,4.9919128418
3.5,0.345611572266,-0.346565246582,4.98886108398
3.51,0.342559814453,-0.340461730957,4.9919128418
3.52,0.339508056641,-0.340461730957,4.98886108398
3.53,0.339508056641,-0.331497192383,4.9919128418
3.54,0.333404541016,-0.334548950195,4.98886108398
3.55,0.327301025391,-0.325393676758,4.9919128418
3.56,0.321388244629,-0.32844543457,4.98886108398
3.57,0.321388244629,-0.322341918945,4.9919128418
3.58,0.318336486816,-0.325393676758,4.98886108398
3.59,0.315284729004,-0.31623840332,4.9919128418
3.6,0.312232971191,-0.322341918945,4.98886108398
3.61,0.309181213379,-0.310134887695,4.9919128418
3.62,0.306129455566,-0.319290161133,4.98580932617
3.63,0.306129455566,-0.310134887695,4.9919128418
3.64,0.300025939941,-0.310134887695,4.98580932617
3.65,0.300025939941,-0.297927856445,4.9919128418
3.66,0.293922424316,-0.307083129883,4.98580932617
3.67,0.293922424316,-0.297927856445,4.9919128418
3.68,0.287818908691,-0.300979614258,4.98580932617
3.69,0.290870666504,-0.297927856445,4.9919128418
3.7,0.281715393066,-0.294876098633,4.98886108398
3.71,0.281715393066,-0.29182434082,4.9919128418
3.72,0.278663635254,-0.29182434082,4.9919128418
3.73,0.278663635254,-0.288772583008,4.9919128418
3.74,0.272560119629,-0.288772583008,4.9919128418
3.75,0.275611877441,-0.288772583008,4.9919128418
3.76,0.266456604004,-0.27961730957,4.9919128418
3.77,0.269508361816,-0.288772583008,4.9919128418
3.78,0.260353088379,-0.270462036133,4.9919128418
3.79,0.266456604004,-0.27961730957,4.9919128418
3.8,0.263404846191,-0.26741027832,4.9919128418
3.81,0.260353088379,-0.270462036133,4.9919128418
3.82,0.254249572754,-0.261306762695,4.9919128418
3.83,0.254249572754,-0.258255004883,4.9919128418
3.84,0.245094299316,-0.261306762695,4.9919128418
3.85,0.242042541504,-0.252151489258,4.9919128418
3.86,0.251197814941,-0.252151489258,4.99496459961
3.87,0.242042541504,-0.246047973633,4.99496459961
3.88,0.242042541504,-0.252151489258,4.9919128418
3.89,0.238990783691,-0.239944458008,4.98580932617
3.9,0.235939025879,-0.246047973633,4.9919128418
3.91,0.235939025879,-0.236892700195,4.98886108398
3.92,0.229835510254,-0.246047973633,4.9919128418
3.93,0.232887268066,-0.239944458008,4.9919128418
3.94,0.229835510254,-0.239944458008,4.98580932617
3.95,0.229835510254,-0.24299621582,4.9919128418
3.96,0.226974487305,-0.227737426758,4.9919128418
3.97,0.226974487305,-0.236892700195,4.9919128418
3.98,0.22087097168,-0.227737426758,4.98886108398
3.99,0.211715698242,-0.224685668945,4.9919128418
4,0.22087097168,-0.224685668945,4.99496459961
4.01,0.205612182617,-0.21858215332,4.99496459961
4.02,0.217819213867,-0.221633911133,4.99496459961
4.03,0.211715698242,-0.212478637695,4.9919128418
4.04,0.211715698242,-0.215530395508,4.98580932617
4.05,0.20866394043,-0.20637512207,4.98580932617
4.06,0.20866394043,-0.212478637695,4.9919128418
4.07,0.205612182617,-0.203323364258,4.98886108398
4.08,0.193405151367,-0.212478637695,4.9919128418
4.09,0.202560424805,-0.209426879883,4.9919128418
4.1,0.199508666992,-0.20637512207,4.98580932617
4.11,0.202560424805,-0.21858215332,4.9919128418
4.12,0.19645690918,-0.197219848633,4.9919128418
4.13,0.193405151367,-0.203323364258,4.9919128418
4.14,0.187301635742,-0.197219848633,4.9919128418
4.15,0.181198120117,-0.19416809082,4.9919128418
4.16,0.193405151367,-0.19416809082,4.9919128418
4.17,0.181198120117,-0.191116333008,4.99496459961
4.18,0.187301635742,-0.191116333008,4.99496459961
4.19,0.18424987793,-0.185012817383,4.9919128418
4.2,0.181198120117,-0.188064575195,4.98580932617
4.21,0.181198120117,-0.18196105957,4.9919128418
4.22,0.175094604492,-0.188064575195,4.9919128418
4.23,0.178146362305,-0.178909301758,4.98580932617
4.24,0.168991088867,-0.185012817383,4.9919128418
4.25,0.178146362305,-0.18196105957,4.9919128418
4.26,0.175094604492,-0.18196105957,4.98580932617
4.27,0.17204284668,-0.18196105957,4.9919128418
4.28,0.17204284668,-0.172805786133,4.9919128418
4.29,0.168991088867,-0.18196105957,4.9919128418
4.3,0.162887573242,-0.172805786133,4.98886108398
4.31,0.15983581543,-0.166893005371,4.9919128418
4.32,0.15983581543,-0.172805786133,4.99496459961
4.33,0.15983581543,-0.163841247559,4.99496459961
4.34,0.162887573242,-0.166893005371,4.99496459961
4.35,0.156784057617,-0.163841247559,4.99496459961
4.36,0.15983581543,-0.166893005371,4.9919128418
4.37,0.156784057617,-0.160789489746,4.98580932617
4.38,0.153732299805,-0.163841247559,4.98886108398
4.39,0.153732299805,-0.154685974121,4.9919128418
4.4,0.150680541992,-0.157737731934,4.9919128418
4.41,0.150680541992,-0.157737731934,4.98580932617
4.42,0.144577026367,-0.157737731934,4.9919128418
4.43,0.150680541992,-0.157737731934,4.9919128418
4.44,0.14762878418,-0.160789489746,4.98580932617
4.45,0.14762878418,-0.160789489746,4.9919128418
4.46,0.14762878418,-0.148582458496,4.9919128418
4.47,0.141525268555,-0.157737731934,4.9919128418
4.48,0.141525268555,-0.148582458496,4.98580932617
4.49,0.13542175293,-0.148582458496,4.9919128418
4.5,0.132369995117,-0.148582458496,4.99496459961
4.51,0.13542175293,-0.142478942871,4.9919128418
4.52,0.141525268555,-0.145530700684,4.99496459961
4.53,0.132369995117,-0.139427185059,4.9919128418
4.54,0.13542175293,-0.145530700684,4.9919128418
4.55,0.132369995117,-0.136375427246,4.98886108398
4.56,0.132369995117,-0.142478942871,4.98886108398
4.57,0.132369995117,-0.133323669434,4.9919128418
4.58,0.126457214355,-0.136375427246,4.9919128418
4.59,0.129508972168,-0.133323669434,4.98580932617
4.6,0.12035369873,-0.139427185059,4.98886108398
4.61,0.129508972168,-0.133323669434,4.9919128418
4.62,0.126457214355,-0.136375427246,4.98886108398
4.63,0.129508972168,-0.139427185059,4.9919128418
4.64,0.123405456543,-0.127220153809,4.9919128418
4.65,0.126457214355,-0.142478942871,4.9919128418
4.66,0.123405456543,-0.127220153809,4.98580932617
4.67,0.12035369873,-0.127220153809,4.99496459961
4.68,0.117301940918,-0.124168395996,4.9919128418
4.69,0.114250183105,-0.124168395996,4.99496459961
4.7,0.12035369873,-0.127220153809,4.9919128418
4.71,0.10814666748,-0.118064880371,4.9919128418
4.72,0.117301940918,-0.121116638184,4.99496459961
4.73,0.117301940918,-0.118064880371,4.9919128418
4.74,0.114250183105,-0.121116638184,4.9919128418
4.75,0.114250183105,-0.115013122559,4.9919128418
4.76,0.111198425293,-0.118064880371,4.9919128418
4.77,0.111198425293,-0.115013122559,4.98580932617
4.78,0.10814666748,-0.115013122559,4.9919128418
4.79,0.111198425293,-0.115013122559,4.98886108398
4.8,0.10814666748,-0.118064880371,4.9919128418
4.81,0.111198425293,-0.121116638184,4.9919128418
4.82,0.10814666748,-0.115013122559,4.98580932617
4.83,0.10814666748,-0.124168395996,4.9919128418
4.84,0.10814666748,-0.108909606934,4.9919128418
4.85,0.102043151855,-0.115013122559,4.9919128418
4.86,0.102043151855,-0.108909606934,4.9919128418
4.87,0.092887878418,-0.105857849121,4.99496459961
4.88,0.0959396362305,-0.108909606934,4.9919128418
4.89,0.0959396362305,-0.105857849121,4.99496459961
4.9,0.105094909668,-0.105857849121,4.99496459961
4.91,0.0959396362305,-0.102806091309,4.9919128418
4.92,0.098991394043,-0.105857849121,4.9919128418
4.93,0.0959396362305,-0.0997543334961,4.98580932617
4.94,0.0959396362305,-0.102806091309,4.98580932617
4.95,0.0959396362305,-0.0967025756836,4.99496459961
4.96,0.0898361206055,-0.102806091309,4.9919128418
4.97,0.0959396362305,-0.0997543334961,4.98580932617
4.98,0.0837326049805,-0.102806091309,4.98886108398
4.99,0.092887878418,-0.0997543334961,4.9919128418
5,0.0898361206055,-0.105857849121,4.98886108398
5.01,0.0959396362305,-0.102806091309,4.9919128418
5.02,0.0898361206055,-0.0936508178711,4.98886108398
5.03,0.092887878418,-0.105857849121,4.9919128418
5.04,0.092887878418,-0.0905990600586,4.98886108398
5.05,0.0898361206055,-0.0936508178711,4.9919128418
5.06,0.0837326049805,-0.0905990600586,4.9919128418
5.07,0.080680847168,-0.0905990600586,4.9919128418
5.08,0.0837326049805,-0.0936508178711,4.99496459961
5.09,0.0776290893555,-0.0905990600586,4.99496459961
5.1,0.086784362793,-0.0875473022461,4.99496459961
5.11,0.080680847168,-0.0875473022461,4.99496459961
5.12,0.0837326049805,-0.0936508178711,4.9919128418
5.13,0.080680847168,-0.0814437866211,4.98580932617
5.14,0.080680847168,-0.0875473022461,4.98580932617
5.15,0.080680847168,-0.0814437866211,4.9919128418
5.16,0.074577331543,-0.0875473022461,4.9919128418
5.17,0.080680847168,-0.0844955444336,4.98275756836
5.18,0.0715255737305,-0.0875473022461,4.9919128418
5.19,0.080680847168,-0.0844955444336,4.9919128418
5.2,0.0776290893555,-0.0905990600586,4.98886108398
5.21,0.080680847168,-0.0905990600586,4.9919128418
5.22,0.0776290893555,-0.0814437866211,4.9919128418
5.23,0.0776290893555,-0.0936508178711,4.9919128418
5.24,0.074577331543,-0.0783920288086,4.9919128418
5.25,0.0715255737305,-0.0814437866211,4.9919128418
5.26,0.0715255737305,-0.0753402709961,4.9919128418
5.27,0.0654220581055,-0.0783920288086,4.99496459961
5.28,0.0715255737305,-0.0783920288086,4.99496459961
5.29,0.0654220581055,-0.0753402709961,4.9919128418
