"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
2.68,0.711250305176,-0.71849822998,4.98580932617
2.69,0.705146789551,-0.703239440918,4.98275756836
2.7,0.695991516113,-0.697135925293,4.98275756836
2.71,0.683784484863,-0.69408416748,4.9919128418
2.72,0.683784484863,-0.687980651855,4.9919128418
2.73,0.671577453613,-0.684928894043,4.9919128418
2.74,0.659370422363,-0.675773620605,4.9919128418
2.75,0.668525695801,-0.68187713623,4.9919128418
2.76,0.662422180176,-0.672721862793,4.9919128418
2.77,0.656318664551,-0.663757324219,4.98886108398
2.78,0.650215148926,-0.666618347168,4.98886108398
2.79,0.641059875488,-0.642395019531,4.98275756836
2.8,0.634956359863,-0.639343261719,4.98580932617
2.81,0.631904602051,-0.636291503906,4.9919128418
2.82,0.625801086426,-0.627136230469,4.98886108398
2.83,0.610733032227,-0.627136230469,4.9919128418
2.84,0.607681274414,-0.617980957031,4.9919128418
2.85,0.610733032227,-0.621032714844,4.9919128418
2.86,0.601577758789,-0.611877441406,4.9919128418
2.87,0.598526000977,-0.608825683594,4.9919128418
2.88,0.595474243164,-0.605773925781,4.98886108398
2.89,0.586318969727,-0.587463378906,4.97970581055
2.9,0.580215454102,-0.581359863281,4.98580932617
2.91,0.577163696289,-0.578308105469,4.9919128418
2.92,0.571060180664,-0.572204589844,4.98886108398
2.93,0.558853149414,-0.572204589844,4.9919128418
2.94,0.549697875977,-0.566101074219,4.9919128418
2.95,0.558853149414,-0.572204589844,4.9919128418
2.96,0.549697875977,-0.563049316406,4.98886108398
2.97,0.546646118164,-0.553894042969,4.9919128418
2.98,0.543594360352,-0.556945800781,4.98886108398
2.99,0.534439086914,-0.538635253906,4.98580932617
3,0.531387329102,-0.532531738281,4.98580932617
3.01,0.525283813477,-0.529479980469,4.9919128418
3.02,0.522232055664,-0.523376464844,4.98886108398
3.03,0.504112243652,-0.520324707031,4.9919128418
3.04,0.504112243652,-0.517272949219,4.9919128418
3.05,0.510215759277,-0.523376464844,4.9919128418
3.06,0.50106048584,-0.514221191406,4.9919128418
3.07,0.50106048584,-0.511169433594,4.98886108398
3.08,0.498008728027,-0.508117675781,4.98886108398
3.09,0.48885345459,-0.48999786377,4.97970581055
3.1,0.485801696777,-0.486946105957,4.98580932617
3.11,0.479698181152,-0.483894348145,4.9919128418
3.12,0.47664642334,-0.47779083252,4.98275756836
3.13,0.46443939209,-0.47779083252,4.9919128418
3.14,0.461387634277,-0.471687316895,4.9919128418
3.15,0.46443939209,-0.474739074707,4.9919128418
3.16,0.461387634277,-0.468635559082,4.9919128418
3.17,0.455284118652,-0.468635559082,4.9919128418
3.18,0.455284118652,-0.46558380127,4.98886108398
3.19,0.449180603027,-0.447273254395,4.97665405273
3.2,0.443077087402,-0.444221496582,4.98275756836
3.21,0.44002532959,-0.444221496582,4.9919128418
